# of predictors,i,predictors,fold,f1_score_weighted
10,85,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,85,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,86,0|1|2|3|5|6|7|8|9|10,0,0.62004662004662
10,86,0|1|2|3|5|6|7|8|9|10,1,0.6205128205128205
10,86,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,86,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,86,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,87,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,87,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,87,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,87,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,87,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,88,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,88,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,88,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,88,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,88,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,89,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,89,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,89,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,89,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,89,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,90,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,90,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,90,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,90,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,90,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,91,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,91,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,91,0|1|2|3|4|5|7|8|9|10,2,0.6709401709401709
10,91,0|1|2|3|4|5|7|8|9|10,3,0.4756158873805933
10,91,0|1|2|3|4|5|7|8|9|10,4,0.4756158873805933
10,92,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,92,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,92,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,92,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,92,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,93,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,93,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,93,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,93,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,93,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,94,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,94,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,94,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,94,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,94,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,95,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,95,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,95,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,95,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,95,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,96,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,96,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,96,0|1|2|3|4|5|6|7|9|10,2,1.0
10,96,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,96,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,97,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,97,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,97,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,97,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,97,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,98,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,98,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,98,1|2|3|4|5|6|7|8|9|10,2,1.0
10,98,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,98,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,99,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,99,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,99,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,99,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,99,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,100,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,100,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,100,0|1|2|3|4|5|6|7|9|10,2,1.0
10,100,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,100,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,101,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,101,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,101,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,101,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,101,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,102,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,102,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,102,1|2|3|4|5|6|7|8|9|10,2,1.0
10,102,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,102,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,103,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,103,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,103,0|1|2|3|4|5|6|7|9|10,2,1.0
10,103,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,103,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,104,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,104,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,104,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,104,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,104,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,105,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,105,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,105,0|2|3|4|5|6|7|8|9|10,2,0.9210658622423329
10,105,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,105,0|2|3|4|5|6|7|8|9|10,4,0.9250879839115134
10,106,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,106,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,106,0|1|2|3|4|5|6|7|9|10,2,1.0
10,106,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,106,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,107,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,107,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,107,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,107,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,107,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,108,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,108,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,108,0|1|2|3|4|5|6|7|9|10,2,1.0
10,108,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,108,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,109,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,109,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,109,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,109,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,109,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,110,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,110,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,110,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,110,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,110,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,111,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,111,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,111,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,111,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,111,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,112,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,112,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,112,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,112,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,112,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,113,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,113,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,113,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,113,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,113,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,114,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,114,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,114,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,114,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,114,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,115,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,115,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,115,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,115,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,115,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,116,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,116,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,116,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,116,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,116,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,117,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,117,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,117,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,117,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,117,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,118,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,118,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,118,0|1|2|3|4|5|7|8|9|10,2,0.6709401709401709
10,118,0|1|2|3|4|5|7|8|9|10,3,0.4756158873805933
10,118,0|1|2|3|4|5|7|8|9|10,4,0.4756158873805933
10,119,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,119,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,119,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,119,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,119,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,120,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,120,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,120,0|1|2|3|4|5|6|7|9|10,2,1.0
10,120,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,120,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,121,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,121,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,121,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,121,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,121,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,122,0|1|2|3|4|5|6|7|8|9,0,0.5860805860805861
10,122,0|1|2|3|4|5|6|7|8|9,1,0.7136752136752136
10,122,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076924
10,122,0|1|2|3|4|5|6|7|8|9,3,0.7516483516483518
10,122,0|1|2|3|4|5|6|7|8|9,4,0.6688963210702342
10,123,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,123,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,123,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,123,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,123,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,124,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,124,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,124,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,124,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,124,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,125,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,125,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,125,0|1|2|3|4|5|6|7|9|10,2,1.0
10,125,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,125,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,126,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,126,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,126,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,126,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,126,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,127,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,127,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,127,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,127,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,127,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,128,0|2|3|4|5|6|7|8|9|10,0,0.38461538461538464
10,128,0|2|3|4|5|6|7|8|9|10,1,0.6923076923076923
10,128,0|2|3|4|5|6|7|8|9|10,2,0.9210658622423329
10,128,0|2|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,128,0|2|3|4|5|6|7|8|9|10,4,0.9250879839115134
10,129,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,129,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,129,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,129,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,129,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,130,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,130,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,130,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,130,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,130,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,131,0|1|2|3|5|6|7|8|9|10,0,0.62004662004662
10,131,0|1|2|3|5|6|7|8|9|10,1,0.6205128205128205
10,131,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,131,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,131,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,132,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,132,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,132,0|1|2|3|4|5|6|7|9|10,2,1.0
10,132,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,132,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,133,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,133,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,133,0|1|2|3|4|5|7|8|9|10,2,0.6709401709401709
10,133,0|1|2|3|4|5|7|8|9|10,3,0.4756158873805933
10,133,0|1|2|3|4|5|7|8|9|10,4,0.4756158873805933
10,134,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,134,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,134,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,134,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,134,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,135,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,135,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,135,1|2|3|4|5|6|7|8|9|10,2,1.0
10,135,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,135,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,136,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,136,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,136,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,136,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,136,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,137,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,137,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,137,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,137,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,137,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,138,0|1|2|3|5|6|7|8|9|10,0,0.62004662004662
10,138,0|1|2|3|5|6|7|8|9|10,1,0.6205128205128205
10,138,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,138,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,138,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,139,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,139,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,139,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,139,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,139,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,140,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,140,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,140,0|1|2|3|4|5|7|8|9|10,2,0.6709401709401709
10,140,0|1|2|3|4|5|7|8|9|10,3,0.4756158873805933
10,140,0|1|2|3|4|5|7|8|9|10,4,0.4756158873805933
10,141,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,141,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,141,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,141,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,141,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,142,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,142,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,142,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,142,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,142,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,143,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,143,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,143,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,143,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,143,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,144,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,144,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,144,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,144,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,144,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,145,0|1|2|3|5|6|7|8|9|10,0,0.62004662004662
10,145,0|1|2|3|5|6|7|8|9|10,1,0.6205128205128205
10,145,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,145,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,145,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,146,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,146,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,146,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,146,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,146,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,147,0|1|2|3|4|5|6|7|8|10,0,0.7692307692307693
10,147,0|1|2|3|4|5|6|7|8|10,1,0.6923076923076923
10,147,0|1|2|3|4|5|6|7|8|10,2,0.7664335664335664
10,147,0|1|2|3|4|5|6|7|8|10,3,0.8403846153846154
10,147,0|1|2|3|4|5|6|7|8|10,4,0.8461538461538461
10,148,0|1|2|4|5|6|7|8|9|10,0,0.7776223776223776
10,148,0|1|2|4|5|6|7|8|9|10,1,0.75882012724118
10,148,0|1|2|4|5|6|7|8|9|10,2,0.6205128205128205
10,148,0|1|2|4|5|6|7|8|9|10,3,0.6709401709401709
10,148,0|1|2|4|5|6|7|8|9|10,4,0.924009324009324
10,149,0|1|2|3|4|5|7|8|9|10,0,0.8461538461538461
10,149,0|1|2|3|4|5|7|8|9|10,1,0.38461538461538464
10,149,0|1|2|3|4|5|7|8|9|10,2,0.6709401709401709
10,149,0|1|2|3|4|5|7|8|9|10,3,0.4756158873805933
10,149,0|1|2|3|4|5|7|8|9|10,4,0.4756158873805933
10,150,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,150,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,150,1|2|3|4|5|6|7|8|9|10,2,1.0
10,150,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,150,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,151,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,151,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,151,1|2|3|4|5|6|7|8|9|10,2,1.0
10,151,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,151,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,152,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,152,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,152,0|1|2|3|4|5|6|7|9|10,2,1.0
10,152,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,152,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,153,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,153,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,153,1|2|3|4|5|6|7|8|9|10,2,1.0
10,153,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,153,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,154,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,154,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,154,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,154,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,154,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
10,155,0|1|2|3|4|5|6|7|9|10,0,0.75882012724118
10,155,0|1|2|3|4|5|6|7|9|10,1,0.7164835164835164
10,155,0|1|2|3|4|5|6|7|9|10,2,1.0
10,155,0|1|2|3|4|5|6|7|9|10,3,0.9250879839115134
10,155,0|1|2|3|4|5|6|7|9|10,4,0.8461538461538461
10,156,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,156,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,156,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,156,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,156,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,157,0|1|2|3|4|5|6|7|8|9,0,0.5860805860805861
10,157,0|1|2|3|4|5|6|7|8|9,1,0.7136752136752136
10,157,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076924
10,157,0|1|2|3|4|5|6|7|8|9,3,0.7516483516483518
10,157,0|1|2|3|4|5|6|7|8|9,4,0.6688963210702342
10,158,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,158,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,158,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,158,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,158,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,159,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,159,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,159,1|2|3|4|5|6|7|8|9|10,2,1.0
10,159,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,159,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,160,1|2|3|4|5|6|7|8|9|10,0,0.9600000000000001
10,160,1|2|3|4|5|6|7|8|9|10,1,0.9600000000000001
10,160,1|2|3|4|5|6|7|8|9|10,2,1.0
10,160,1|2|3|4|5|6|7|8|9|10,3,0.8861538461538463
10,160,1|2|3|4|5|6|7|8|9|10,4,0.8861538461538463
10,161,0|1|2|3|5|6|7|8|9|10,0,0.62004662004662
10,161,0|1|2|3|5|6|7|8|9|10,1,0.6205128205128205
10,161,0|1|2|3|5|6|7|8|9|10,2,0.6923076923076923
10,161,0|1|2|3|5|6|7|8|9|10,3,0.3699633699633699
10,161,0|1|2|3|5|6|7|8|9|10,4,0.6107226107226107
10,162,0|1|2|3|4|5|6|7|8|9,0,0.5860805860805861
10,162,0|1|2|3|4|5|6|7|8|9,1,0.7136752136752136
10,162,0|1|2|3|4|5|6|7|8|9,2,0.6923076923076924
10,162,0|1|2|3|4|5|6|7|8|9,3,0.7516483516483518
10,162,0|1|2|3|4|5|6|7|8|9,4,0.6688963210702342
10,163,0|1|2|3|4|5|6|8|9|10,0,0.6107226107226107
10,163,0|1|2|3|4|5|6|8|9|10,1,0.7692307692307693
10,163,0|1|2|3|4|5|6|8|9|10,2,0.7664335664335664
10,163,0|1|2|3|4|5|6|8|9|10,3,0.7608391608391608
10,163,0|1|2|3|4|5|6|8|9|10,4,0.6692307692307692
10,164,0|1|3|4|5|6|7|8|9|10,0,0.6564102564102564
10,164,0|1|3|4|5|6|7|8|9|10,1,0.8282051282051281
10,164,0|1|3|4|5|6|7|8|9|10,2,0.75882012724118
10,164,0|1|3|4|5|6|7|8|9|10,3,0.6923076923076923
10,164,0|1|3|4|5|6|7|8|9|10,4,0.8354700854700854
10,165,0|1|2|3|4|6|7|8|9|10,0,0.6923076923076923
10,165,0|1|2|3|4|6|7|8|9|10,1,0.7692307692307693
10,165,0|1|2|3|4|6|7|8|9|10,2,0.6107226107226107
10,165,0|1|2|3|4|6|7|8|9|10,3,0.6886446886446886
10,165,0|1|2|3|4|6|7|8|9|10,4,0.6692307692307692
