# of predictors,i,predictors,fold,accuracy
8,38,0|2|3|4|6|8|9|10,3,0.48717948717948717
8,38,0|2|3|4|6|8|9|10,4,0.8205128205128205
8,39,1|2|3|4|6|7|9|10,0,0.7948717948717948
8,39,1|2|3|4|6|7|9|10,1,0.7948717948717948
8,39,1|2|3|4|6|7|9|10,2,0.8717948717948718
8,39,1|2|3|4|6|7|9|10,3,0.7948717948717948
8,39,1|2|3|4|6|7|9|10,4,0.8717948717948718
8,40,0|2|4|6|7|8|9|10,0,0.717948717948718
8,40,0|2|4|6|7|8|9|10,1,0.7435897435897436
8,40,0|2|4|6|7|8|9|10,2,0.7435897435897436
8,40,0|2|4|6|7|8|9|10,3,0.48717948717948717
8,40,0|2|4|6|7|8|9|10,4,0.8461538461538461
8,41,0|1|2|5|6|7|8|9,0,0.6923076923076923
8,41,0|1|2|5|6|7|8|9,1,0.717948717948718
8,41,0|1|2|5|6|7|8|9,2,0.6153846153846154
8,41,0|1|2|5|6|7|8|9,3,0.6923076923076923
8,41,0|1|2|5|6|7|8|9,4,0.5897435897435898
8,42,0|2|3|4|5|6|7|10,0,0.6923076923076923
8,42,0|2|3|4|5|6|7|10,1,0.7948717948717948
8,42,0|2|3|4|5|6|7|10,2,0.8717948717948718
8,42,0|2|3|4|5|6|7|10,3,0.6410256410256411
8,42,0|2|3|4|5|6|7|10,4,0.8974358974358975
8,43,0|1|2|3|6|7|9|10,0,0.7435897435897436
8,43,0|1|2|3|6|7|9|10,1,0.6153846153846154
8,43,0|1|2|3|6|7|9|10,2,0.7435897435897436
8,43,0|1|2|3|6|7|9|10,3,0.6923076923076923
8,43,0|1|2|3|6|7|9|10,4,0.7692307692307693
8,44,0|1|2|4|6|8|9|10,0,0.717948717948718
8,44,0|1|2|4|6|8|9|10,1,0.5641025641025641
8,44,0|1|2|4|6|8|9|10,2,0.7692307692307693
8,44,0|1|2|4|6|8|9|10,3,0.6923076923076923
8,44,0|1|2|4|6|8|9|10,4,0.8461538461538461
8,45,0|2|3|4|5|6|7|10,0,0.6923076923076923
8,45,0|2|3|4|5|6|7|10,1,0.7948717948717948
8,45,0|2|3|4|5|6|7|10,2,0.8717948717948718
8,45,0|2|3|4|5|6|7|10,3,0.6410256410256411
8,45,0|2|3|4|5|6|7|10,4,0.8974358974358975
8,46,0|1|3|5|6|7|9|10,0,0.6923076923076923
8,46,0|1|3|5|6|7|9|10,1,0.717948717948718
8,46,0|1|3|5|6|7|9|10,2,0.6923076923076923
8,46,0|1|3|5|6|7|9|10,3,0.6666666666666666
8,46,0|1|3|5|6|7|9|10,4,0.7948717948717948
8,47,0|2|5|6|7|8|9|10,0,0.6923076923076923
8,47,0|2|5|6|7|8|9|10,1,0.6666666666666666
8,47,0|2|5|6|7|8|9|10,2,0.6153846153846154
8,47,0|2|5|6|7|8|9|10,3,0.6410256410256411
8,47,0|2|5|6|7|8|9|10,4,0.7435897435897436
8,48,1|2|4|5|6|7|8|9,0,0.8205128205128205
8,48,1|2|4|5|6|7|8|9,1,0.7948717948717948
8,48,1|2|4|5|6|7|8|9,2,0.7435897435897436
8,48,1|2|4|5|6|7|8|9,3,0.8205128205128205
8,48,1|2|4|5|6|7|8|9,4,0.7692307692307693
8,49,0|2|3|5|6|7|9|10,0,0.717948717948718
8,49,0|2|3|5|6|7|9|10,1,0.717948717948718
8,49,0|2|3|5|6|7|9|10,2,0.6923076923076923
8,49,0|2|3|5|6|7|9|10,3,0.7435897435897436
8,49,0|2|3|5|6|7|9|10,4,0.8205128205128205
8,50,1|2|3|5|6|7|9|10,0,0.7948717948717948
8,50,1|2|3|5|6|7|9|10,1,0.8205128205128205
8,50,1|2|3|5|6|7|9|10,2,0.8205128205128205
8,50,1|2|3|5|6|7|9|10,3,0.7692307692307693
8,50,1|2|3|5|6|7|9|10,4,0.8461538461538461
8,51,0|1|3|6|7|8|9|10,0,0.6153846153846154
8,51,0|1|3|6|7|8|9|10,1,0.6153846153846154
8,51,0|1|3|6|7|8|9|10,2,0.6923076923076923
8,51,0|1|3|6|7|8|9|10,3,0.717948717948718
8,51,0|1|3|6|7|8|9|10,4,0.7435897435897436
8,52,1|2|4|5|6|7|8|9,0,0.8205128205128205
8,52,1|2|4|5|6|7|8|9,1,0.7948717948717948
8,52,1|2|4|5|6|7|8|9,2,0.7435897435897436
8,52,1|2|4|5|6|7|8|9,3,0.8205128205128205
8,52,1|2|4|5|6|7|8|9,4,0.7692307692307693
8,53,0|1|3|6|7|8|9|10,0,0.6153846153846154
8,53,0|1|3|6|7|8|9|10,1,0.6153846153846154
8,53,0|1|3|6|7|8|9|10,2,0.6923076923076923
8,53,0|1|3|6|7|8|9|10,3,0.717948717948718
8,53,0|1|3|6|7|8|9|10,4,0.7435897435897436
8,54,0|3|5|6|7|8|9|10,0,0.6410256410256411
8,54,0|3|5|6|7|8|9|10,1,0.6153846153846154
8,54,0|3|5|6|7|8|9|10,2,0.7435897435897436
8,54,0|3|5|6|7|8|9|10,3,0.6410256410256411
8,54,0|3|5|6|7|8|9|10,4,0.7948717948717948
8,55,0|2|3|4|6|7|8|10,0,0.48717948717948717
8,55,0|2|3|4|6|7|8|10,1,0.7692307692307693
8,55,0|2|3|4|6|7|8|10,2,0.6666666666666666
8,55,0|2|3|4|6|7|8|10,3,0.48717948717948717
8,55,0|2|3|4|6|7|8|10,4,0.8461538461538461
8,56,1|3|4|6|7|8|9|10,0,0.7435897435897436
8,56,1|3|4|6|7|8|9|10,1,0.7435897435897436
8,56,1|3|4|6|7|8|9|10,2,0.8461538461538461
8,56,1|3|4|6|7|8|9|10,3,0.7435897435897436
8,56,1|3|4|6|7|8|9|10,4,0.8717948717948718
8,57,0|1|2|3|5|6|8|10,0,0.717948717948718
8,57,0|1|2|3|5|6|8|10,1,0.6153846153846154
8,57,0|1|2|3|5|6|8|10,2,0.6923076923076923
8,57,0|1|2|3|5|6|8|10,3,0.6923076923076923
8,57,0|1|2|3|5|6|8|10,4,0.7692307692307693
8,58,0|1|2|5|6|7|9|10,0,0.48717948717948717
8,58,0|1|2|5|6|7|9|10,1,0.5897435897435898
8,58,0|1|2|5|6|7|9|10,2,0.5897435897435898
8,58,0|1|2|5|6|7|9|10,3,0.7435897435897436
8,58,0|1|2|5|6|7|9|10,4,0.7435897435897436
8,59,2|3|4|5|6|7|8|9,0,0.6666666666666666
8,59,2|3|4|5|6|7|8|9,1,0.717948717948718
8,59,2|3|4|5|6|7|8|9,2,0.7948717948717948
8,59,2|3|4|5|6|7|8|9,3,0.7692307692307693
8,59,2|3|4|5|6|7|8|9,4,0.8205128205128205
8,60,0|1|2|3|5|7|8|9,0,0.5128205128205128
8,60,0|1|2|3|5|7|8|9,1,0.6410256410256411
8,60,0|1|2|3|5|7|8|9,2,0.6410256410256411
8,60,0|1|2|3|5|7|8|9,3,0.5384615384615384
8,60,0|1|2|3|5|7|8|9,4,0.6410256410256411
8,61,1|2|3|4|5|6|8|9,0,0.7435897435897436
8,61,1|2|3|4|5|6|8|9,1,0.717948717948718
8,61,1|2|3|4|5|6|8|9,2,0.8461538461538461
8,61,1|2|3|4|5|6|8|9,3,0.8461538461538461
8,61,1|2|3|4|5|6|8|9,4,0.8205128205128205
8,62,0|2|5|6|7|8|9|10,0,0.6923076923076923
8,62,0|2|5|6|7|8|9|10,1,0.6666666666666666
8,62,0|2|5|6|7|8|9|10,2,0.6153846153846154
8,62,0|2|5|6|7|8|9|10,3,0.6410256410256411
8,62,0|2|5|6|7|8|9|10,4,0.7435897435897436
8,63,0|1|3|4|5|7|8|9,0,0.5897435897435898
8,63,0|1|3|4|5|7|8|9,1,0.6923076923076923
8,63,0|1|3|4|5|7|8|9,2,0.7692307692307693
8,63,0|1|3|4|5|7|8|9,3,0.6153846153846154
8,63,0|1|3|4|5|7|8|9,4,0.717948717948718
8,64,1|2|3|5|6|7|9|10,0,0.7948717948717948
8,64,1|2|3|5|6|7|9|10,1,0.8205128205128205
8,64,1|2|3|5|6|7|9|10,2,0.8205128205128205
8,64,1|2|3|5|6|7|9|10,3,0.7692307692307693
8,64,1|2|3|5|6|7|9|10,4,0.8461538461538461
8,65,0|1|3|4|6|7|9|10,0,0.7435897435897436
8,65,0|1|3|4|6|7|9|10,1,0.6666666666666666
8,65,0|1|3|4|6|7|9|10,2,0.7435897435897436
8,65,0|1|3|4|6|7|9|10,3,0.717948717948718
8,65,0|1|3|4|6|7|9|10,4,0.8461538461538461
8,66,0|1|3|4|5|7|8|10,0,0.7692307692307693
8,66,0|1|3|4|5|7|8|10,1,0.6923076923076923
8,66,0|1|3|4|5|7|8|10,2,0.717948717948718
8,66,0|1|3|4|5|7|8|10,3,0.6923076923076923
8,66,0|1|3|4|5|7|8|10,4,0.8717948717948718
8,67,0|3|4|5|6|8|9|10,0,0.5897435897435898
8,67,0|3|4|5|6|8|9|10,1,0.7435897435897436
8,67,0|3|4|5|6|8|9|10,2,0.7692307692307693
8,67,0|3|4|5|6|8|9|10,3,0.6153846153846154
8,67,0|3|4|5|6|8|9|10,4,0.7435897435897436
8,68,0|1|2|5|7|8|9|10,0,0.6923076923076923
8,68,0|1|2|5|7|8|9|10,1,0.5641025641025641
8,68,0|1|2|5|7|8|9|10,2,0.6153846153846154
8,68,0|1|2|5|7|8|9|10,3,0.6153846153846154
8,68,0|1|2|5|7|8|9|10,4,0.717948717948718
8,69,1|2|4|5|6|7|8|9,0,0.8205128205128205
8,69,1|2|4|5|6|7|8|9,1,0.7948717948717948
8,69,1|2|4|5|6|7|8|9,2,0.7435897435897436
8,69,1|2|4|5|6|7|8|9,3,0.8205128205128205
8,69,1|2|4|5|6|7|8|9,4,0.7692307692307693
8,70,0|1|3|4|6|7|8|10,0,0.6410256410256411
8,70,0|1|3|4|6|7|8|10,1,0.6923076923076923
8,70,0|1|3|4|6|7|8|10,2,0.7435897435897436
8,70,0|1|3|4|6|7|8|10,3,0.6666666666666666
8,70,0|1|3|4|6|7|8|10,4,0.8461538461538461
8,71,1|2|3|4|6|8|9|10,0,0.7435897435897436
8,71,1|2|3|4|6|8|9|10,1,0.7435897435897436
8,71,1|2|3|4|6|8|9|10,2,0.7692307692307693
8,71,1|2|3|4|6|8|9|10,3,0.6666666666666666
8,71,1|2|3|4|6|8|9|10,4,0.8717948717948718
8,72,0|1|2|3|5|7|8|9,0,0.5128205128205128
8,72,0|1|2|3|5|7|8|9,1,0.6410256410256411
8,72,0|1|2|3|5|7|8|9,2,0.6410256410256411
8,72,0|1|2|3|5|7|8|9,3,0.5384615384615384
8,72,0|1|2|3|5|7|8|9,4,0.6410256410256411
8,73,0|3|5|6|7|8|9|10,0,0.6410256410256411
8,73,0|3|5|6|7|8|9|10,1,0.6153846153846154
8,73,0|3|5|6|7|8|9|10,2,0.7435897435897436
8,73,0|3|5|6|7|8|9|10,3,0.6410256410256411
8,73,0|3|5|6|7|8|9|10,4,0.7948717948717948
8,74,0|2|3|4|6|8|9|10,0,0.6410256410256411
8,74,0|2|3|4|6|8|9|10,1,0.717948717948718
8,74,0|2|3|4|6|8|9|10,2,0.7692307692307693
8,74,0|2|3|4|6|8|9|10,3,0.48717948717948717
8,74,0|2|3|4|6|8|9|10,4,0.8205128205128205
8,75,0|1|3|4|5|7|9|10,0,0.8205128205128205
8,75,0|1|3|4|5|7|9|10,1,0.7435897435897436
8,75,0|1|3|4|5|7|9|10,2,0.7435897435897436
8,75,0|1|3|4|5|7|9|10,3,0.6153846153846154
8,75,0|1|3|4|5|7|9|10,4,0.8461538461538461
8,76,1|2|3|4|5|7|8|9,0,0.7435897435897436
8,76,1|2|3|4|5|7|8|9,1,0.7435897435897436
8,76,1|2|3|4|5|7|8|9,2,0.8205128205128205
8,76,1|2|3|4|5|7|8|9,3,0.6666666666666666
8,76,1|2|3|4|5|7|8|9,4,0.6923076923076923
8,77,1|2|3|5|7|8|9|10,0,0.717948717948718
8,77,1|2|3|5|7|8|9|10,1,0.6923076923076923
8,77,1|2|3|5|7|8|9|10,2,0.7435897435897436
8,77,1|2|3|5|7|8|9|10,3,0.6410256410256411
8,77,1|2|3|5|7|8|9|10,4,0.8461538461538461
8,78,0|2|4|6|7|8|9|10,0,0.717948717948718
8,78,0|2|4|6|7|8|9|10,1,0.7435897435897436
8,78,0|2|4|6|7|8|9|10,2,0.7435897435897436
8,78,0|2|4|6|7|8|9|10,3,0.48717948717948717
8,78,0|2|4|6|7|8|9|10,4,0.8461538461538461
8,79,0|2|4|5|6|7|9|10,0,0.5384615384615384
8,79,0|2|4|5|6|7|9|10,1,0.5897435897435898
8,79,0|2|4|5|6|7|9|10,2,0.6410256410256411
8,79,0|2|4|5|6|7|9|10,3,0.7692307692307693
8,79,0|2|4|5|6|7|9|10,4,0.8461538461538461
8,80,0|1|2|4|7|8|9|10,0,0.6923076923076923
8,80,0|1|2|4|7|8|9|10,1,0.6666666666666666
8,80,0|1|2|4|7|8|9|10,2,0.6923076923076923
8,80,0|1|2|4|7|8|9|10,3,0.6410256410256411
8,80,0|1|2|4|7|8|9|10,4,0.7692307692307693
8,81,1|2|4|5|6|8|9|10,0,0.8717948717948718
8,81,1|2|4|5|6|8|9|10,1,0.6666666666666666
8,81,1|2|4|5|6|8|9|10,2,0.717948717948718
8,81,1|2|4|5|6|8|9|10,3,0.8205128205128205
8,81,1|2|4|5|6|8|9|10,4,0.8717948717948718
8,82,1|2|3|5|6|7|8|10,0,0.6923076923076923
8,82,1|2|3|5|6|7|8|10,1,0.7435897435897436
8,82,1|2|3|5|6|7|8|10,2,0.7692307692307693
8,82,1|2|3|5|6|7|8|10,3,0.717948717948718
8,82,1|2|3|5|6|7|8|10,4,0.7948717948717948
8,83,1|3|4|5|7|8|9|10,0,0.7948717948717948
8,83,1|3|4|5|7|8|9|10,1,0.7948717948717948
8,83,1|3|4|5|7|8|9|10,2,0.7692307692307693
8,83,1|3|4|5|7|8|9|10,3,0.6153846153846154
8,83,1|3|4|5|7|8|9|10,4,0.8717948717948718
8,84,0|1|2|3|5|6|7|10,0,0.6666666666666666
8,84,0|1|2|3|5|6|7|10,1,0.6923076923076923
8,84,0|1|2|3|5|6|7|10,2,0.7435897435897436
8,84,0|1|2|3|5|6|7|10,3,0.6666666666666666
8,84,0|1|2|3|5|6|7|10,4,0.7435897435897436
8,85,0|2|4|5|6|7|8|10,0,0.6410256410256411
8,85,0|2|4|5|6|7|8|10,1,0.7948717948717948
8,85,0|2|4|5|6|7|8|10,2,0.7435897435897436
8,85,0|2|4|5|6|7|8|10,3,0.6153846153846154
8,85,0|2|4|5|6|7|8|10,4,0.8461538461538461
8,86,0|2|4|5|6|7|9|10,0,0.5384615384615384
8,86,0|2|4|5|6|7|9|10,1,0.5897435897435898
8,86,0|2|4|5|6|7|9|10,2,0.6410256410256411
8,86,0|2|4|5|6|7|9|10,3,0.7692307692307693
8,86,0|2|4|5|6|7|9|10,4,0.8461538461538461
8,87,0|1|2|3|4|7|9|10,0,0.717948717948718
8,87,0|1|2|3|4|7|9|10,1,0.7435897435897436
8,87,0|1|2|3|4|7|9|10,2,0.8205128205128205
8,87,0|1|2|3|4|7|9|10,3,0.6666666666666666
8,87,0|1|2|3|4|7|9|10,4,0.7435897435897436
8,88,0|1|2|3|4|5|6|8,0,0.717948717948718
8,88,0|1|2|3|4|5|6|8,1,0.7692307692307693
8,88,0|1|2|3|4|5|6|8,2,0.6666666666666666
8,88,0|1|2|3|4|5|6|8,3,0.7435897435897436
8,88,0|1|2|3|4|5|6|8,4,0.717948717948718
8,89,0|1|2|3|4|5|7|8,0,0.5897435897435898
8,89,0|1|2|3|4|5|7|8,1,0.6410256410256411
8,89,0|1|2|3|4|5|7|8,2,0.717948717948718
8,89,0|1|2|3|4|5|7|8,3,0.6153846153846154
8,89,0|1|2|3|4|5|7|8,4,0.6923076923076923
8,90,1|3|4|5|6|7|8|9,0,0.7435897435897436
8,90,1|3|4|5|6|7|8|9,1,0.7948717948717948
8,90,1|3|4|5|6|7|8|9,2,0.7692307692307693
8,90,1|3|4|5|6|7|8|9,3,0.8461538461538461
8,90,1|3|4|5|6|7|8|9,4,0.8205128205128205
8,91,1|2|5|6|7|8|9|10,0,0.7435897435897436
8,91,1|2|5|6|7|8|9|10,1,0.7435897435897436
8,91,1|2|5|6|7|8|9|10,2,0.6666666666666666
8,91,1|2|5|6|7|8|9|10,3,0.6923076923076923
8,91,1|2|5|6|7|8|9|10,4,0.8205128205128205
8,92,1|2|3|5|6|7|8|9,0,0.7692307692307693
8,92,1|2|3|5|6|7|8|9,1,0.6923076923076923
8,92,1|2|3|5|6|7|8|9,2,0.6923076923076923
8,92,1|2|3|5|6|7|8|9,3,0.7435897435897436
8,92,1|2|3|5|6|7|8|9,4,0.6923076923076923
8,93,0|1|3|5|6|7|8|9,0,0.5897435897435898
8,93,0|1|3|5|6|7|8|9,1,0.717948717948718
8,93,0|1|3|5|6|7|8|9,2,0.6410256410256411
8,93,0|1|3|5|6|7|8|9,3,0.717948717948718
8,93,0|1|3|5|6|7|8|9,4,0.6666666666666666
8,94,1|2|3|4|6|8|9|10,0,0.7435897435897436
8,94,1|2|3|4|6|8|9|10,1,0.7435897435897436
8,94,1|2|3|4|6|8|9|10,2,0.7692307692307693
8,94,1|2|3|4|6|8|9|10,3,0.6666666666666666
8,94,1|2|3|4|6|8|9|10,4,0.8717948717948718
8,95,1|2|3|4|5|8|9|10,0,0.8205128205128205
8,95,1|2|3|4|5|8|9|10,1,0.717948717948718
8,95,1|2|3|4|5|8|9|10,2,0.7692307692307693
8,95,1|2|3|4|5|8|9|10,3,0.717948717948718
8,95,1|2|3|4|5|8|9|10,4,0.8717948717948718
8,96,1|2|3|4|6|8|9|10,0,0.7435897435897436
8,96,1|2|3|4|6|8|9|10,1,0.7435897435897436
8,96,1|2|3|4|6|8|9|10,2,0.7692307692307693
8,96,1|2|3|4|6|8|9|10,3,0.6666666666666666
8,96,1|2|3|4|6|8|9|10,4,0.8717948717948718
8,97,1|2|3|5|6|7|8|10,0,0.6923076923076923
8,97,1|2|3|5|6|7|8|10,1,0.7435897435897436
8,97,1|2|3|5|6|7|8|10,2,0.7692307692307693
8,97,1|2|3|5|6|7|8|10,3,0.717948717948718
8,97,1|2|3|5|6|7|8|10,4,0.7948717948717948
8,98,0|1|2|5|6|8|9|10,0,0.7435897435897436
8,98,0|1|2|5|6|8|9|10,1,0.48717948717948717
8,98,0|1|2|5|6|8|9|10,2,0.6153846153846154
8,98,0|1|2|5|6|8|9|10,3,0.6410256410256411
8,98,0|1|2|5|6|8|9|10,4,0.7435897435897436
8,99,0|1|3|4|5|6|9|10,0,0.6923076923076923
8,99,0|1|3|4|5|6|9|10,1,0.717948717948718
8,99,0|1|3|4|5|6|9|10,2,0.717948717948718
8,99,0|1|3|4|5|6|9|10,3,0.6153846153846154
8,99,0|1|3|4|5|6|9|10,4,0.8461538461538461
8,100,0|1|3|4|5|6|7|10,0,0.7692307692307693
8,100,0|1|3|4|5|6|7|10,1,0.7948717948717948
8,100,0|1|3|4|5|6|7|10,2,0.8205128205128205
8,100,0|1|3|4|5|6|7|10,3,0.7948717948717948
8,100,0|1|3|4|5|6|7|10,4,0.8205128205128205
8,101,0|1|2|4|5|6|8|9,0,0.6666666666666666
8,101,0|1|2|4|5|6|8|9,1,0.6410256410256411
8,101,0|1|2|4|5|6|8|9,2,0.6153846153846154
8,101,0|1|2|4|5|6|8|9,3,0.7948717948717948
8,101,0|1|2|4|5|6|8|9,4,0.717948717948718
8,102,0|1|2|4|5|6|9|10,0,0.5384615384615384
8,102,0|1|2|4|5|6|9|10,1,0.6666666666666666
8,102,0|1|2|4|5|6|9|10,2,0.6410256410256411
8,102,0|1|2|4|5|6|9|10,3,0.6410256410256411
8,102,0|1|2|4|5|6|9|10,4,0.8205128205128205
8,103,0|1|3|5|6|7|9|10,0,0.6923076923076923
8,103,0|1|3|5|6|7|9|10,1,0.717948717948718
8,103,0|1|3|5|6|7|9|10,2,0.6923076923076923
8,103,0|1|3|5|6|7|9|10,3,0.6666666666666666
8,103,0|1|3|5|6|7|9|10,4,0.7948717948717948
8,104,0|2|3|4|6|7|8|10,0,0.48717948717948717
8,104,0|2|3|4|6|7|8|10,1,0.7692307692307693
8,104,0|2|3|4|6|7|8|10,2,0.6666666666666666
8,104,0|2|3|4|6|7|8|10,3,0.48717948717948717
8,104,0|2|3|4|6|7|8|10,4,0.8461538461538461
8,105,0|2|3|4|6|8|9|10,0,0.6410256410256411
8,105,0|2|3|4|6|8|9|10,1,0.717948717948718
8,105,0|2|3|4|6|8|9|10,2,0.7692307692307693
8,105,0|2|3|4|6|8|9|10,3,0.48717948717948717
8,105,0|2|3|4|6|8|9|10,4,0.8205128205128205
8,106,0|1|4|6|7|8|9|10,0,0.6410256410256411
8,106,0|1|4|6|7|8|9|10,1,0.6923076923076923
8,106,0|1|4|6|7|8|9|10,2,0.6153846153846154
8,106,0|1|4|6|7|8|9|10,3,0.6410256410256411
8,106,0|1|4|6|7|8|9|10,4,0.8205128205128205
8,107,0|1|2|3|4|5|8|9,0,0.6666666666666666
8,107,0|1|2|3|4|5|8|9,1,0.5897435897435898
8,107,0|1|2|3|4|5|8|9,2,0.717948717948718
8,107,0|1|2|3|4|5|8|9,3,0.6923076923076923
8,107,0|1|2|3|4|5|8|9,4,0.717948717948718
8,108,0|1|2|3|4|7|8|10,0,0.6153846153846154
8,108,0|1|2|3|4|7|8|10,1,0.5641025641025641
8,108,0|1|2|3|4|7|8|10,2,0.6923076923076923
8,108,0|1|2|3|4|7|8|10,3,0.48717948717948717
8,108,0|1|2|3|4|7|8|10,4,0.8205128205128205
8,109,0|1|2|3|4|6|8|9,0,0.6410256410256411
8,109,0|1|2|3|4|6|8|9,1,0.6410256410256411
8,109,0|1|2|3|4|6|8|9,2,0.5641025641025641
8,109,0|1|2|3|4|6|8|9,3,0.6153846153846154
8,109,0|1|2|3|4|6|8|9,4,0.717948717948718
8,110,0|2|3|4|5|7|9|10,0,0.7948717948717948
8,110,0|2|3|4|5|7|9|10,1,0.6666666666666666
8,110,0|2|3|4|5|7|9|10,2,0.7435897435897436
8,110,0|2|3|4|5|7|9|10,3,0.5641025641025641
8,110,0|2|3|4|5|7|9|10,4,0.8461538461538461
8,111,0|1|4|5|6|7|9|10,0,0.4358974358974359
8,111,0|1|4|5|6|7|9|10,1,0.6153846153846154
8,111,0|1|4|5|6|7|9|10,2,0.6410256410256411
8,111,0|1|4|5|6|7|9|10,3,0.6666666666666666
8,111,0|1|4|5|6|7|9|10,4,0.7692307692307693
8,112,1|2|4|5|7|8|9|10,0,0.717948717948718
8,112,1|2|4|5|7|8|9|10,1,0.7692307692307693
8,112,1|2|4|5|7|8|9|10,2,0.717948717948718
8,112,1|2|4|5|7|8|9|10,3,0.6666666666666666
8,112,1|2|4|5|7|8|9|10,4,0.7948717948717948
8,113,0|2|4|5|7|8|9|10,0,0.7692307692307693
8,113,0|2|4|5|7|8|9|10,1,0.6666666666666666
8,113,0|2|4|5|7|8|9|10,2,0.6666666666666666
8,113,0|2|4|5|7|8|9|10,3,0.5641025641025641
8,113,0|2|4|5|7|8|9|10,4,0.7948717948717948
8,114,0|2|3|4|5|6|7|9,0,0.6666666666666666
8,114,0|2|3|4|5|6|7|9,1,0.717948717948718
8,114,0|2|3|4|5|6|7|9,2,0.7948717948717948
8,114,0|2|3|4|5|6|7|9,3,0.6153846153846154
8,114,0|2|3|4|5|6|7|9,4,0.7692307692307693
8,115,0|1|3|5|7|8|9|10,0,0.6153846153846154
8,115,0|1|3|5|7|8|9|10,1,0.6153846153846154
8,115,0|1|3|5|7|8|9|10,2,0.6923076923076923
8,115,0|1|3|5|7|8|9|10,3,0.5897435897435898
8,115,0|1|3|5|7|8|9|10,4,0.7692307692307693
8,116,0|1|2|3|7|8|9|10,0,0.6410256410256411
8,116,0|1|2|3|7|8|9|10,1,0.5897435897435898
8,116,0|1|2|3|7|8|9|10,2,0.717948717948718
8,116,0|1|2|3|7|8|9|10,3,0.5641025641025641
8,116,0|1|2|3|7|8|9|10,4,0.7692307692307693
8,117,0|1|5|6|7|8|9|10,0,0.6410256410256411
8,117,0|1|5|6|7|8|9|10,1,0.6153846153846154
8,117,0|1|5|6|7|8|9|10,2,0.5641025641025641
8,117,0|1|5|6|7|8|9|10,3,0.5641025641025641
8,117,0|1|5|6|7|8|9|10,4,0.6153846153846154
8,118,0|1|2|5|6|7|9|10,0,0.48717948717948717
8,118,0|1|2|5|6|7|9|10,1,0.5897435897435898
8,118,0|1|2|5|6|7|9|10,2,0.5897435897435898
8,118,0|1|2|5|6|7|9|10,3,0.7435897435897436
8,118,0|1|2|5|6|7|9|10,4,0.7435897435897436
8,119,0|1|2|3|4|7|8|9,0,0.6410256410256411
8,119,0|1|2|3|4|7|8|9,1,0.6410256410256411
8,119,0|1|2|3|4|7|8|9,2,0.7692307692307693
8,119,0|1|2|3|4|7|8|9,3,0.5641025641025641
8,119,0|1|2|3|4|7|8|9,4,0.6666666666666666
8,120,0|2|4|5|7|8|9|10,0,0.7692307692307693
8,120,0|2|4|5|7|8|9|10,1,0.6666666666666666
8,120,0|2|4|5|7|8|9|10,2,0.6666666666666666
8,120,0|2|4|5|7|8|9|10,3,0.5641025641025641
8,120,0|2|4|5|7|8|9|10,4,0.7948717948717948
8,121,0|2|3|4|7|8|9|10,0,0.717948717948718
8,121,0|2|3|4|7|8|9|10,1,0.6410256410256411
8,121,0|2|3|4|7|8|9|10,2,0.7435897435897436
8,121,0|2|3|4|7|8|9|10,3,0.5384615384615384
8,121,0|2|3|4|7|8|9|10,4,0.7435897435897436
8,122,0|2|3|5|6|8|9|10,0,0.6923076923076923
8,122,0|2|3|5|6|8|9|10,1,0.5384615384615384
8,122,0|2|3|5|6|8|9|10,2,0.717948717948718
8,122,0|2|3|5|6|8|9|10,3,0.5641025641025641
8,122,0|2|3|5|6|8|9|10,4,0.8205128205128205
8,123,2|3|4|5|6|7|9|10,0,0.8717948717948718
8,123,2|3|4|5|6|7|9|10,1,0.7948717948717948
8,123,2|3|4|5|6|7|9|10,2,0.9230769230769231
8,123,2|3|4|5|6|7|9|10,3,0.7435897435897436
8,123,2|3|4|5|6|7|9|10,4,0.8974358974358975
8,124,0|1|3|5|7|8|9|10,0,0.6153846153846154
8,124,0|1|3|5|7|8|9|10,1,0.6153846153846154
8,124,0|1|3|5|7|8|9|10,2,0.6923076923076923
8,124,0|1|3|5|7|8|9|10,3,0.5897435897435898
8,124,0|1|3|5|7|8|9|10,4,0.7692307692307693
8,125,0|2|3|4|5|6|7|10,0,0.6923076923076923
8,125,0|2|3|4|5|6|7|10,1,0.7948717948717948
8,125,0|2|3|4|5|6|7|10,2,0.8717948717948718
8,125,0|2|3|4|5|6|7|10,3,0.6410256410256411
8,125,0|2|3|4|5|6|7|10,4,0.8974358974358975
8,126,0|2|3|4|5|7|8|10,0,0.7948717948717948
8,126,0|2|3|4|5|7|8|10,1,0.6410256410256411
8,126,0|2|3|4|5|7|8|10,2,0.6923076923076923
8,126,0|2|3|4|5|7|8|10,3,0.5128205128205128
8,126,0|2|3|4|5|7|8|10,4,0.8205128205128205
8,127,0|1|3|4|5|6|9|10,0,0.6923076923076923
8,127,0|1|3|4|5|6|9|10,1,0.717948717948718
8,127,0|1|3|4|5|6|9|10,2,0.717948717948718
8,127,0|1|3|4|5|6|9|10,3,0.6153846153846154
8,127,0|1|3|4|5|6|9|10,4,0.8461538461538461
8,128,2|3|4|5|6|7|8|10,0,0.7435897435897436
8,128,2|3|4|5|6|7|8|10,1,0.8461538461538461
8,128,2|3|4|5|6|7|8|10,2,0.8717948717948718
8,128,2|3|4|5|6|7|8|10,3,0.717948717948718
8,128,2|3|4|5|6|7|8|10,4,0.8461538461538461
