# of predictors,i,predictors,fold,f1_score_micro
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6640522875816993
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6636363636363637
32,17,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6701298701298701
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.7503267973856209
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.7714285714285715
32,18,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.7623376623376623
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,0,0.6649350649350649
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,1,0.6470588235294118
32,19,0|1|2|4|5|6|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|35|36,2,0.6480519480519481
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7333333333333333
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7077922077922078
32,20,0|1|2|3|4|5|6|7|8|9|11|13|14|15|16|18|19|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7077922077922078
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,0,0.7503267973856209
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,1,0.7493506493506493
32,21,0|1|2|3|4|5|6|7|8|9|10|12|14|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|33|34|35|36,2,0.7493506493506493
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.7480519480519482
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.7568627450980392
32,22,2|3|4|5|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.7454545454545455
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,0,0.6558441558441559
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,1,0.6941176470588235
32,23,0|1|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|29|30|31|32|33|34|35|36,2,0.6727272727272727
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,0,0.7454545454545455
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,1,0.7636363636363637
32,24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,2,0.7594771241830065
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,0,0.7437908496732027
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,1,0.7441558441558441
32,25,0|1|3|4|5|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|25|26|27|28|29|30|32|33|34|35|36,2,0.751948051948052
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,0,0.8104575163398693
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,1,0.7974025974025974
32,26,2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|26|28|29|30|31|32|33|34|35|36,2,0.8000000000000002
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.6967320261437908
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.7220779220779221
32,27,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.7012987012987013
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,0,0.7686274509803923
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,1,0.7675324675324675
32,28,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|18|19|20|21|23|24|25|26|27|28|29|30|31|32|33|34,2,0.7584415584415585
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.7194805194805194
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.7181818181818181
32,29,0|1|3|4|5|6|7|8|10|11|12|13|14|15|16|17|19|20|21|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.7176470588235294
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,0,0.7285714285714285
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,1,0.7480519480519482
32,30,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|23|25|27|29|30|31|32|33|34|35|36,2,0.7281045751633987
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,0,0.7307189542483659
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,1,0.7376623376623377
32,31,0|1|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|36,2,0.7376623376623377
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,0,0.9150326797385621
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,1,0.9199134199134199
34,0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,2,0.9090909090909091
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,0,0.9150326797385621
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,1,0.9199134199134199
34,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|28|29|30|31|32|33|34|35,2,0.9090909090909091
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.7337662337662337
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.7380952380952381
34,2,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.7145969498910676
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6731601731601732
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6796536796536796
34,3,1|2|3|4|5|6|7|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.681917211328976
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,0,0.8376623376623377
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,1,0.8344226579520696
34,4,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|36,2,0.8376623376623377
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,0,0.7581699346405228
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,1,0.777056277056277
34,5,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|25|26|27|28|30|31|32|33|34|35|36,2,0.7878787878787878
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,0,0.7683982683982683
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,1,0.718954248366013
34,6,0|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|32|33|34|35|36,2,0.7359307359307359
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.7581699346405228
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.7554112554112555
34,7,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.7619047619047619
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,0,0.6103896103896104
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6147186147186147
34,8,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|24|25|26|27|28|29|30|31|32|33|35|36,2,0.6535947712418301
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,0,0.8246753246753247
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,1,0.7943722943722944
34,9,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|34|35|36,2,0.8169934640522877
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7056277056277056
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7164502164502164
34,10,0|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.673202614379085
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.5887445887445888
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.5995670995670995
34,11,0|1|2|3|4|5|6|8|9|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6100217864923747
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,0,0.696969696969697
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,1,0.6688453159041394
34,12,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28|29|30|31|33|34|35|36,2,0.6926406926406926
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.7864923747276688
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.7878787878787878
34,13,0|1|2|3|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.7835497835497836
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,0,0.7705627705627706
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,1,0.7843137254901961
34,14,0|1|2|3|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|31|32|33|34|35,2,0.7922077922077922
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7272727272727273
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7272727272727273
34,15,0|1|2|3|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6797385620915033
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,0,0.6318082788671024
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,1,0.670995670995671
34,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|36,2,0.6645021645021645
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,0,0.7995642701525053
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,1,0.7987012987012987
34,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|23|24|25|26|27|28|29|30|31|33|34|35,2,0.8116883116883117
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.683982683982684
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6753246753246753
34,18,0|1|2|3|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6318082788671024
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7554112554112555
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7792207792207793
34,19,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7363834422657953
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.8051948051948051
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.7965367965367965
34,20,0|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.7864923747276688
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,0,0.7755991285403049
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,1,0.7640692640692641
34,21,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|31|32|33|34|35,2,0.7878787878787878
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.8116883116883117
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.7952069716775599
34,22,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.7878787878787878
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7835497835497836
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.79004329004329
34,23,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|20|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7908496732026143
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,0,0.7799564270152506
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,1,0.7619047619047619
34,24,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|18|19|20|21|22|23|24|26|27|28|29|30|31|32|33|34|35|36,2,0.7922077922077922
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,0,0.70995670995671
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,1,0.6948051948051948
34,25,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|35|36,2,0.690631808278867
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,0,0.7575757575757576
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,1,0.7705627705627706
34,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|27|28|29|30|31|32|33|34|35|36,2,0.7363834422657953
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.658008658008658
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.6775599128540305
34,27,0|1|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.6774891774891775
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.7625272331154686
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7922077922077922
34,28,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.777056277056277
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,0,0.777056277056277
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,1,0.7538126361655775
34,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|16|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36,2,0.7467532467532466
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,0,0.7973856209150327
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,1,0.7987012987012987
34,30,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|29|30|32|33|34|35|36,2,0.816017316017316
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,0,0.7186147186147186
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,1,0.7015250544662309
34,31,0|1|2|3|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|36,2,0.6948051948051948
